formula,target
Fe0.75 Ni0.25 O6 Sr2 Te1,1
Au1 Si1 Y1,0
Fe0.857 Li0.571 Mn1.571 O4,1
Fe16 Hf6 Si7,0
Cu11 Ga6 Y2,1
H4 Eu1 N1 O8 S2,0
Co0.97 Pd0.03 Sb3,1
Cu1 La1.908 O3.66 Sr0.092,1
Ba0.14 O4 Pb0.86 S1,1
C6 H24 I3 N12 O6 Ti1,0
C1 Nd5 Si3,0
Cl2 Pd1 Se6,0
Eu1 Ge1 Na2 Se4,1
Ge0.867 Mn0.133 Te1,1
Cu0.05 Li1 Mn1.5 Ni0.45 O4,1
Al2.408 Mg0.386 O4,1
H4 Al1 As3 O11,1
C4 H9 Co1 N3 O6,0
B7 K15 O72 U18,1
Cd3 Ge3 O12 Sc2,0
B2 Ge1 Ni5 O10,1
Li0.667 O5 V2,0
Eu1 Sb2 Te4,1
H2 K1 O4 P1,1
Co1 Mn1 Si1,0
Sm1 Te1.8,1
H14 Al1 I5 O21,0
H4 N2 O4,0
Ca0.9 Co1 Nd1.1 O4,1
Mg0.15 O1 Zn0.85,1
C4 H8 Cu1 N2 O6,0
Bi14 I12 Ir1 Si2,0
Ni1 Sc0.4 Sn1 Ti0.6,1
Br1 In1 S4 Sb2,0
Ag0.95 Er0.05,1
H15 Cl2 Co1 N6 O2,1
Ba1 Ca0.26 Ni1 O5 Y1.74,1
As2 Ho2 Ni1,0
Ce2 Cu5.27 K0.73 Te6,1
C2 Br9 Ce5,0
Ca1 Fe0.5 Nb1.5 Nd1 O7,1
Co5 Eu2 Ge3,1
Co8 Ge26.07 Yb5.85,1
Ca0.4 Cu0.1 La1.6 Ni0.9 O4,1
Rb1 Sb1 Se2,0
Ca1 Eu0.25 Nb1.5 O7 Y1.25,1
Na1 O3 Rb1 Ti1,0
C8 Hg3 K2 N8 O8,0
O7 P2 Tl4,0
C5 Ba1.08 Ca0.69 Ce0.82 Na2.75 O15 Sr0.63,1
Co5 Hf0.1 Pr0.9,1
B2 Br2 Eu3 Li2 O6,0
B2 Hf1 Ni5 O10,0
C4 B1 Cs1 N4,0
Er2 O4 Se1 Si1,0
Ir2 Nd5,0
H3 Al2.41 Ca0.22 Mg0.29 Mn2.08 O14 Si3,1
  H1.99 Al2.23 Ca1.87 Cr0.06 F0.01 Fe0.57 K0.04 Mg3.85 Na0.68 O23.99 Si6.38 Ti0.04,1
P2 Ru2 Sm1,0
Al4 Bi0.168 Mg2 O18 Si5,1
O68 P4 Tl1 W20,1
H8 B1 Lu1 O10 S1,0
Ag2 S3 Si1,0
C10 H39 B12 N3,1
Al4 Li9,0
Al0.33 O6 Rb1 W1.67,1
Cu0.5 Nd2 Ni0.5 O4,1
Cu1.56 Mo2 O9 Zn1.44,1
Fe0.982 S1,1
Ca2 Mn0.375 O4 Ti0.625,1
Ga4 Ni1 Tm1,0
H3 Eu1 Li1,0
Ca1 K3 O15 V5,0
Fe0.8 Ti0.2,1
Cu6 Fe2 S8 Sn1,0
Al70.92 Pt18,1
Tc1 W1,1
Fe1.5 Ni0.5 P1,1
Hf1 Na1 O4 Sc1,1
Ag2 Ge1 O4 Zn1,0
Ho3 S7 Sc2,1
K1 Na5 O6 Te1,1
F2.46 Pb0.77 Th0.23,1
H2 Ge1 K3 N1 O3,0
Ni0.09 Ru0.91,1
Ni1 Ti1,0
Gd1 N1,0
As2 Fe2 Rb1,0
Pb1 Pd9 Tl2,1
Fe0.42 Mn0.58 Se1,1
Ba3 Cl2 In2 O5,0
H10 I4 Mn7 O10,0
C10 H8 K4 N10 O7 W2,0
Ga1.94 Ho1 Ni0.06,1
Ba1 Co0.012 O2.988 Ti0.938 Zr0.05,1
Al0.15 Fe1.85 Tb1,1
H2 B5 Li2 Na1 O10,1
Bi0.2 Ca0.7 Mo1 O4,1
K1 Nb2 P1 S10,0
Cl0.07 Cs2.07 O6 Si0.71 Ti0.29 U1,1
Al1.9 Nd1.9 O7 Sr1.1 Ti0.1,1
Ba1.334 Bi1.2 O5.766 Pb0.133 Sr1.333,1
Fe1 Hf2,0
H12 Li4 N6 Zn1,0
F29 Na3 Th6 Zn1,1
Hf1 Ni0.9 P1,1
Ce2 Cu1 In1 S5,1
Cu2 Fe1 Nd1 O7.43 Sr2,1
Ir1 Mg3,0
Nb2 Pd0.871 Se5,1
B6 Ba3 O16 Si2,1
In0.3 O3 W1,1
In1 Rh1 Tm1,0
Fe2 Hg0.4325 O9 Pb0.4325 Sr4,1
Ba3 Eu0.3 Nb2 O9 Zn0.7,1
C16 H48 I3 Nd1 O8 S8,1
B2 Gd3 Ni13,0
Li12 Mo5 O17,0
Co0.6 Mn0.4 Se1,1
C1 H1 O4 Pr1,0
Ge2 Np1 Pd2,0
Co2 O4 Zn1,1
Cs6 Re6 S15,0
Ca0.8 Eu0.2 O4 W1,1
Mg2 Ni0.75 Pd0.25,1
Bi2 Cl1 Dy1 O4,0
K2 Mo2 O7,0
Nb5 P0.51 Si3.04,1
Ce1 Ge1 Li2,0
 Ca0.001 Fe0.534 Mn0.457 Nb1.836 O6 Sn0.001 Ta0.094 Ti0.063 W0.014,1
Cr3 O8 Rb1,0
Al1 B1 Mo1,0
Al0.35 Co1.65 Tb1,1
C1 H4 Lu1 Na1 O7 P2,1
Fe1 Nb4 P1,0
Ba2 O6 Re1 Tm1,0
Ba1 Pt1,0
Al3 Er0.67 Gd0.33,1
Au1 Hf2,0
Fe3 Ge3.1 Tb0.45,1
In3 Na1 S5,0
As4 S4,1
Rh1 Zn13,0
Cr0.5 Li0.13 Mn1.5 O4,1
Cu2 In0.5 Yb0.5,1
Ag1.5 In1.5 Mo3 O12,1
Li1.85 O3 Zr1,1
Ba2 Cu3 Gd0.7 O7 Y0.3,1
Al1.088 Ba0.048 K0.826 Na0.086 O8 Si2.912 Sr0.04,1
Er1 S3 Sc1,0
Ag1 Er1 P2 Se6,0
Fe0.8 La1 Ni0.2 O3,1
B6 La0.7 Pr0.3,1
La0.672 Mn1 O3 Sr0.308,1
Co1.9 V3.1,1
Cr1 O4 Y1,0
H1 Li1 O3 P1 Tl1,0
Fe0.25 Ga0.75 La1 O2.96,1
Cl2 Po1,0
Nd2 O12 S3,0
O2.97 Pb0.984 Ti0.96,1
C1 I12 Zr6,0
Ho2 Ni12 P7,0
Bi1 Mn0.7 O3 Sc0.3,1
Al2.25 Ba9 Sn5.75,1
Ba2 Ce0.5 Cu2 Eu1.5 O9 Tl1,1
Cu1 Eu1 Si3,1
Mg2 Sm0.44 Y0.56,1
La3 Mn4 Sn4,0
Fe1 K3 Ni6 O24 P6,1
Ga3.5 Ni0.5 Pr1,1
Ga1 Ge1 Li1 O4,1
Cr0.5 Fe1 Ga0.5,1
Eu2 Ge6 O18 Sr3,1
In1.853 Sb4 Zn5,1
Co1 O6 Sr2 Ta1,1
B5 O10 Y1 Zn1,0
Br3 Cd1 Cs1,1
Br1.2 Cl7.8 S1 Sb1,1
Cu1.13 In0.98 Mn1.78 Te3.94,1
Na1 O4 Ti2,0
Ca2.85 Fe1.86 O12 Si2.78,1
F2 Sn1,0
Al4 Ca1 O7,0
Co2.79 La3 O9 Ti0.1995,1
Fe1 Nd1 Si2,0
Cd4 Na1 O12 P3,0
Br2 Sn1,0
B1 Co1.96 Fe2.04 Y1,1
Al1 Cu4 Tm1,1
Co0.8 Li0.68 Mn0.1 Ni0.1 O2,1
Cs2 Mn1 Se8 Sn3,0
Pd1 Sb2 Tb1,0
H68 Al2 Mo12 O76 Y2,0
Dy1 Th1,0
Ga1 Gd1 Se3,1
Cs1 O4 Re1,0
Ca3 P4 Si2,0
Gd0.1 La0.6 Mn0.95 O3 Si0.05 Sr0.3,1
Mo15 Se19 Sn3,1
P14 Sn1 Zn1,0
Cl1 Se2 Tl5,0
Fe3.8 Ga0.2 N1,1
K0.48 Li0.04 Mn0.02 Na0.48 Nb0.98 O3,1
Bi1.1 Ir1.88 O6.53 Sr0.9,1
O4 Sn0.375 Ti0.375 Zn2 Zr0.25,1
Fe23 Gd6,0
Cr0.5 Fe0.5 Ho1 O3,1
Li1 Mg2 Zn3,1
Ca2 Cl1 Fe1 O3,0
Pu1 Rh2,0
Co0.33 Li1 Mn0.34 Ni0.33 O2,1
Nb0.2 Re0.8,1
K0.2 Na0.8 O12 Pb4 V3,1
Al3.04 Dy1 Zn4.96,1
Ba0.3 Nb2 O6 Pb0.7,1
Ba0.5 Ca0.5 O24 P6 Zr4,1
Cu0.35 Gd1 In1.65,1
  H1.66 Al0.12 Ca0.39 F0.4 Fe0.72 K0.03 Li0.06 Mg3.84 Mn1.12 Na1.17 O23.66 Si7.88,1
Cu0.75 F3 K1 Mg0.25,1
As3 Br1.537 Cd4.921 O12,1
I11 Mo4.7 Nb1.3,1
Hf1.6 O7 Ti0.4 Y2,1
Ca1 Cu2 Eu2 O6,0
Os1 Tb3,0
Al3 Lu1 O8 Pb2,0
La1.2 Ni1 O4 Sr0.8,1
K1 O4 Pb1 V1,0
Ag1 Br2 Cs1,0
F0.546 Fe1 Na1 O7.454 P0.546 S1.454,1
Ag1 Cs1 F6 In1,1
H72 Cl8 Nd6 O73,1
Bi0.2 Mn0.8 Rh1,1
Co1 O3 Pr1,0
N0.3 O0.7 Zr1,1
Al2 Ca0.588 Mg2.412 O12 Si3,1
Co1 Ga5 Pu1,0
K0.33 O2 Si1,1
B1 Cs3 S3,0
O6.65 W0.41 Yb2 Zr1.21,1
Be13 Pa1,0
Ca1.31 Ge1 Mn0.69 O4,1
Cl1.3 Eu27 I0.7 O12 S54 Ti20,1
Cd0.75 Cu0.25 Ga2 O4,1
C1 Br3 Li1 N2 Sr2,0
Co13 Fe4 Nd2,1
Cu2 Fe1 Nd0.4 O7.26 Sr2 Y0.6,1
Na4.02 O8 P2 Zn1.027,1
Al9 Ho2 Rh3,1
Fe1 Gd1 Si1,0
Al1.332 Ca3 Fe0.668 O12 Si3,1
F3 K0.964 Li0.036 Mn1,1
La9.33 O26 Si6,1
H8 Al0.16 V3.84,1
Li1 Mn1.579 Ni0.416 O4,1
C18 H36 Fe1 N10 O8 Y1,0
Ca0.2 Ga2 O4 Sr0.8,1
B1 Ga0.437 Mg3.3 N4,1
Fe1 Nb2.5 Se10 V0.5,1
H64 Al2 Ca6 O50 S3,1
Ag0.08 Ga0.08 S1 Zn0.84,1
Al6 O13 Ti2,1
Ba2 Cu2.88 Fe0.12 O6.26 Y1,1
Eu0.5 La0.5 Mo6 Se8,1
Ca1 Fe1.5 Mn0.48 O5 Sr1,1
Al11 Ar6 Cs3 Na8 O48 Si13,1
B1 Fe14 Nd2,0
H24 Co2 O18 P2,0
Ba1 Nb4 O6,0
Al1 Dy1 Pd1,0
Al1 Dy1 Mn1,1
Br1 Nd1 S1,0
Ba6 Cl2 Ir1 Nb2 O12,0
Fe0.5 O3 Pr1 V0.5,1
Cu1 I5 Nd1 O15,0
Al6.56 Ca1.72 Fe12 Mg0.44 Mn12.92 Na15.13 O120 P30,1
Ni0.42 Tc0.58,1
Ge6 Pd1 Yb2,0
I3 Sb1,0
Cd1 Cu2 Se4 Sn1,0
Ga1 Mg1,0
Li1 P1,0
Hg2 P2 Se6,0
Ga2 Nd3 Ni6,0
Cl4 K1 Tl1,0
Rh6 Sn18.4 Tb4.6,1
Bi12 Cs14 In8,0
Ge1 O5 Rb1 Sb1,0
Ce1 Ni9 Si4,0
Co0.2 Fe0.8 K1 La1 Mo1 O6,1
Ce1 Ni8 Si5,1
Pd0.35 Si1.65 Sm1,1
H16 As2 Cu3 O16,1
Fe1 Nb1 O7 Sr3,1
Br0.533 Cl0.468 Na1 O3.003,1
Fe2 Na1 O3,1
Al17.78 Cr9.22 Zn13,1
Ca11.4 P16 Si9,1
Bi1 Cu2.73 Mn4.27 O12,1
Cr1 F7 Pb2,0
Al1.976 Ca2.982 Fe0.014 O12 Si3,1
Co4 Dy3 Ge13,0
Ho0.5 O2 Ta0.5,1
Fe1.59 Ga0.625 Sb0.375,1
La1 Mn1 Mo1 O6 Sr1,1
Al1.87 Ca2.14 Fe0.85 Mg0.09 Mn0.04 O12 Si3 Ti0.01,1
Ba9 Cl2 Cu7 O15,0
Cu2 Pu1 Si2,0
Eu1 Ga1.6 Mg0.4,1
Co1 O3 Se1,0
Fe5.38 Gd0.615 Si0.39,1
H6 K2 O6 Sn1,0
Mn4 O13 Sr7,0
C5 H6 Cd2 Cl5 N1,1
In8 Rh1 U2,0
O11 Sr1 Ta4,0
C9 H30 Cl9 P3 Sb2,1
Fe1 Nb3 S2 Se8,1
Ga12 Pd1 Tb4,0
Ag1 Bi1 I4 O12,0
Ni0.05 O1 Zn0.95,1
Au2 P2 Pb1,0
Ag4 S1 Te1,1
Nb2 O7 Sr2,0
Ce2 Cu1 K1 Se6,0
H4 K1 O7.5 Ta2,1
Pb1 S0.12 Se0.12 Te0.76,1
Ge1 Li4 S2 Se2,1
Ca0.9 Cu2 Nd0.1 O7 Pb0.5 Sr2 Tl0.5,1
Ag1 Bi1 I2 O10 S1,0
As1.77 Ba1 Fe2 P0.23,1
Bi5 Cu1 S8,1
Ba0.939 K0.061 Se2.851 V1,1
Ge0.5 Ni1.5 Ta1,1
Pd0.4 Rh0.6 Te2,1
C4 Cs4 N4 Re6 S9,0
Ba0.63 Bi1 K0.37 O3,1
Au1 Na2 Sb1,0
Cu5.04 Ge2.52 Hg0.44 Se8,1
Te2 Tl1 Y1,0
B1 Fe2.25 Mg0.75 O5,1
H9 B11 Mg3 O24,0
Al4.98 Ga1.02 N2 Na8 O28 Si6,1
As3 Br1 Hg2,0
C1 Ba3 Lu2 O8,1
Dy0.03 O3 Sr0.97 Zr1,1
Mn11 O21 Ta4,0
As2 K2 Pt1,0
Cs1 Cu5 Se3,0
Ba1.4 Ho1 O6 Ru1 Sr0.6,1
Dy0.21 Eu0.21 Gd0.21 Ho0.21 O8 P2 Rb3 Tb0.21,1
Ga12 Ho4 Ni1,0
Ba1 Mo1 O6 Se1,0
Cs2 Mo6 O24 Zn1 Zr2,1
Ag1 N5,0
Ba1 Co1 La1 O6 Ru1,1
Al0.14 B3.92 Cr0.71 Fe2.04 Mg4.61 O16 Si0.08 Ti0.5,1
Co19 P12 Tb5,1
Cu1 Sn0.5 Ti0.5,1
Br2 F11 I1 Sb2,0
Fe4.7 Sm4 Zn7.3,1
Ca0.5 La0.3 Mn1 Nd0.2 O3,1
Ba3 Cu3 In3.196 O12 Sc0.804,1
H8 Co1 N4 O8 S2,1
H0.43 Ge3.12 La8.58 Na1.17 O25.62 Si2.88,1
Er0.81 Ni2 Y0.17,1
H5 Fe4.32 Mn0.62 O17 P3 Zn0.06,1
Bi3 Br3 O4 Pb1,1
Al4.648 O9.672 Si1.352,1
B1 F15 O3 Te3,0
Cu1 Nb6 Se8,1
C3 H8 N2 O1,0
Hf1 Rh1 Si1,0
Bi0.66 Ca20.16 O56 V14,1
Ag0.8 Se1.9 Sn1.2,1
Eu0.0501 La0.1169 O12 P2.833 Pb0.333 Si0.167 Zr2,1
C17 O17 Ru6 S2,0
Mo2 Na3 O14 P3,1
Bi0.85 Fe0.95 O3 Sr0.15 V0.05,1
Co2.667 Ni0.333 S2 Sn2,1
Al0.2 Fe0.8 O3 Tb1,1
Ba1 Bi2 Pd2,0
Mg1 Ni1 Tb1,0
Cu1 La1.875 O4.0904 Sr0.125,1
La0.19 O3.98 Pb0.77 W1,1
Cs5 Gd1 O24 P8,1
As3 Cr4,0
Fe0.72 Mn0.48 Nb0.52 O8 Sn0.52 Ta1.76,1
As2 Cr3.6 Fe0.4,1
La1.9 Mo2 O9 Y0.1,1
As1 O2 Rb1,0
Cu11 Sb3,0
Co1.575 La3 Mg0.825 O9 Ti0.6,1
O7 Sn0.5 Ti1.5 Y2,1
Hf4 Si4 U1,1
Cl24 Mo4 N4 O4 P4,0
P7 Ru12 Sc2,0
Cu2 O6.11 Pr1.9 Sr1.1,1
Ge2 La1 Pd1.05 Rh0.95,1
C3 H9 Cr1 O3 P3,0
Ho3 Os4 Si13,0
Fe1.5 Li0.5 O4 V1,1
Cu1 Eu1 Nd1 S3,1
Nb2 Pd0.691 Se5,1
Br10 O1 Ta2 Te4,0
Mg1 Na2 O8 P2 Sr1,0
Co5 Fe5 Mo2 Y1,1
Ba3.2001 P2.1334,1
Cr2 O8 Pb1 Rb2,0
Ba0.15 Ca0.15 Eu0.08 La0.62 Mn1 O3,1
H6.74 B5 N1 O14.87 Pr1,1
Cu51 Th14,1
Al0.75 F2 K1 Li0.2 Mg2.8 O10 Si3.25,1
H16 As1 Mg1 N1 O10,1
Cu3 La1 O12 Ru3 Ti1,1
Cr3 Ni1 Sn8,1
Ca1 O9 V4,0
H14 O11 S1 V1,0
Fe2 Ge1 Mo3 N1,0
Ni1 Sc1,0
Cd2 Ho1,0
Ba1 Ni4 O8,0
Ni0.78 Pt0.23 U1,1
Gd1 P1 S1,0
Co17 Tm2,0
Ge0.34 Mg1 O3 Si0.66,1
Al2 Dy0.1 Tm0.9,1
Li1 O4 V1 Zn1,1
H16 Ge7 O22,1
Ba1 Mg2 O8 V2,0
F3 La3 O9 Si3,0
H4 Mn10 Na2.29 O38 Si11 V1,1
Co0.36 Ga2.64 Ho5,1
Fe1 La4 Sn7,1
La2 Na2 O10 Ti3,1
H14 Mg1 O11 S1,0
Ba1 Cd1 S4 Sn1,0
H4 Mo5 O23 Rb4 Se2,0
Co3 Ga1 Nb2,1
Pr2 Sb1,0
Sb3.12 Zn4.16,1
Cu2.307 S0.314 Te1,1
Ba1 Ir1 O2.937,1
Sc0.86 Si1.67 Y0.14,1
Co3 Mg0.98 Ni1 Tb1.02,1
Cd1 Cr2 S1 Se3,1
Cu0.375 Mn0.5 Mo0.125 O3 Y1,1
Cu0.853 Mg0.257 Mo6 S8,1
Cr1 Nd1 O6 Te1,0
As12 La1 Ru4,0
Al43 Dy6 Ti4,0
Cl2 O8 Pr2 Ti3,0
H3 Al2 Fe15 Nd2,1
Ba2 Cu3 Gd0.8 O7 Y0.2,1
Ca0.45 La0.2 O3 Sr0.25 Ti1,1
C0.25 H6 Fe0.5 Mg1.5 O5.75,1
B1 In1 La3,0
Cu1.4 Ga0.6 Mn1,1
C3 Ba3 Co1 N3,0
H15 N4 O10 P3 Sr1,0
Ga4 Ge3 Ir3,1
Co0.15 Li1 Mn0.05 Ni0.8257 O2,1
Mn4 Sm3 Sn4,0
Al59.51 Co28 Ti32.49,1
Cr1 O10 Si4 Sr1,0
Gd0.27 Ho0.255 Y0.475,1
In0.55 Tl0.45,1
B2 Sm1,0
Li3.2 Mg1.8 O6 Re1,1
Al10 Fe2 O19 Sr1,1
Nd4 O7 Se3 Si2,0
Ba1 La0.5 Mn2 O6 Y0.5,1
Ca1 Ga1.184 Pd0.296,1
Cu1.5 Mg0.5 O7 V2,1
Ni1.5 O12 Ta3 Ti1.5,1
Al1 Ca1 Pd1,0
O9 Rb2 Si3 Ti1,0
Ca1 Mg3 N4 Si1,0
B1 Co0.84 Fe0.36 Mn0.8,1
Ba2 Co1 O6 Os1,1
In1 Lu1 Ni1,0
La0.2 Na0.2 O3 Sr0.6 Ti1,1
Ag2 Cl6 Re1,0
Fe5 Gd1,0
La1 Na2 O7 Ta1 Ti1,1
H10.08 N1.13 Na0.13 O14.12 Si5.33,1
Li0.96 Mn0.79 O2,1
C0.95 Ti1,1
Dy1 Ir2,0
Bi1 Eu1 Se3,0
Fe0.15 Gd1 Ni1.85,1
Fe1.4 Ga1.6 O4,1
C60 Li2 Rb1,1
Al2 Ni3 Th1,1
C5 H13 Br8 Cd3 N1,0
La0.57 Mn0.9 Nd0.1 O3 Sn0.1 Sr0.33,1
B1.94 Pt3,1
Ce1.6 Pu0.4,1
Cf1 F1 O1,1
Ba0.11 Co0.3 La0.67 Mn0.7 O3 Sr0.22,1
C12 H12 Mg3 O12,0
Au3 Sb4 Tm3,0
Cr6 Gd1 Ge6,0
Co6 Nb7,0
Bi0.05 La0.95 Mn1 O3,1
Ca3 O1 Sn1,0
Pd2 Sb1 Y1,1
Ni1 Sm1,0
Co0.9 La0.3 Ni0.1 O3 Sr0.7,1
C6 H24 Mg1 N12 O14 Re2,0
C24 N3 O16 Zr3,1
Cu3 La1 O12 Ru1.5 Ti2.5,1
Cu1 Mn2 O8 P2,0
Fe1 Na2.23 O12 P3 V1,1
Er3 Ga5,0
Li1.068 Mn1.932 O3.984,1
Bi2 O6.86 Tc2,1
 Al0.1 Ca0.28 Fe0.72 K0.8 Li0.9 Mg1.84 Mn0.85 Na2.93 O24 Si8 Ti0.6,1
Br6.94 Hg5.76 In1 Sb4,1
Mn0.04 O1 Zn0.96,1
Se4 Ta1.76 Ti1,1
S2 Tb2 Te1,1
B2 K3 Nd1 O6,0
Ir0.33 Os0.33 Ru0.34,1
Li1 Mn1 P1,0
Ba1.95 Cu3 Gd0.86 O6.44 Pr0.05,1
Fe2.6 In0.9 O6 Sn0.5,1
Co0.2 Fe2.8 O4,1
Ba0.408 Bi1 K0.592 O3,1
Mn2 P12 Ti1,0
Fe2 Rb6 Se6,0
Cr0.2 Fe0.8 La0.4 O3 Sr0.6,1
Ba0.8 Bi1 K0.2 O3,1
Cu0.333 Li0.667 O3 Ta1,1
Al1.121 Ba1 Ca1 Co1.691 O7 Zn1.185,1
Al3.72 B2 Ga0.28 O9,1
Dy1 P5,0
Ga1 S3.16 Se4.84 V4,1
Bi0.39 Nb0.025 O3 Pb0.61 Sc0.39 Ti0.56 Yb0.025,1
C4 H16 Au2 N8 O4 S5,0
Al35.55 Ba21 In4.45,1
Ir7 Nd2,0
Co1 In3 Lu8,0
Bi12 O19.78 Pb0.89,1
Na10 Sn12 Sr1,0
Co3 V1,1
H1.28 Fe0.6 K1 Mg2.4 O12 Si4,1
Na2 Pt1 S2,0
Cs1 Eu0.1 K1.4 Li12 Na1.5 O16 Si4,1
Ga2.2 Ti1 Zn0.8,1
Pt0.6 Ta1.4,1
Fe1.8 Ga1 O4 Zn0.2,1
Bi0.65 O1.67 U0.35,1
Cu0.063 Mg0.96 S4 Zr2,1
Ba1 Er2 O4,0
F2 Fe0.5 Nb0.5 O1,1
Gd1.963 Ge3 Mg3 O12 Sm0.029,1
Ce4 Eu1 Ge3,1
Cs2 F6 Ni2,0
As2 Pb1 S4,0
Hf0.013 V0.987,1
Er1 Ru2 Si2,0
Ga0.067 Mn0.9 Se1,1
Ta1 W1,1
La0.1 Mn1 O2.74 Sr0.9,1
Nd2 S2 Te1,0
Co2 K1 O4,1
Ca1 F6 Ge1,0
Cs0.25 Mo1 O3,1
Cu3 Se2,0
Co1.84 Dy1 Fe0.16,1
Al0.1 Bi1 Mn0.9 O3,1
In1 Mo3 Te3,0
B18 O63 V12 Zn1,0
C0.95 B0.05 Ce2 Fe14,1
Ce1 Pr2 S4,1
Ga1.5 Ni3.5 Tm1,1
H8 Cl2 Fe1 O4,0
Mo0.7 Re0.3,1
Br9.81 Re6 S4.19,1
La3 Li5.67 O12 Ta0.52 Zr1.48,1
C2 Nb1 Zr1,1
H4 As6 Ba1 Co2 O14,0
Ca3 Co2 O6,0
Al1 Ba3 Sb3,0
K1 La1 Mg1 O6 W1,0
Nd1 S2,0
Hg1 O4 Se1,0
Co1 Si1 Sm1,0
H38 Mo6 Na4 Ni1 O40,0
Ba3 Ga4 Sb5,1
Pb3 S1 Zr5,0
H10.96 Cl4 Cu1 K0.26 N1.74 O2,1
Gd2.664 Se4,1
B2 O7 Zn4,1
Cu2.5 P1 Pd1.5,1
Fe2.07 O4 Ti0.93,1
Ga16 Pd7 Zr6,0
F1 Li1.1 Nb1.9 O6 Sr1 Zr0.1,1
Cs1 Ga1.363 In1.637,1
Bi0.87 Cl0.87 O4.9 Te2,1
Ca3 Mn1.08 Ni0.92 O6,1
La11 N27.64 O1.04 Si13,1
Cl7 Nb3 O5 Rb2,0
Bi0.98 Dy0.02 Fe1 O3,1
Ce1 Fe1 Sb2,0
Al1 Ni3 Sb1,1
C2 H5 N3 Na1 O4 P1 S1,0
Ag3 K4 N7 O14,1
Ca1 O4 Yb2,0
Nd3 Pd3.79 Ru0.21,1
Bi2.139 In0.028 O3.333,1
La0.102 Mo5 O8 Sr0.898,1
P1 Pt5 Sn1,0
Ce2 In3 Ru2,0
C1 H18 Co1 N6 O5.5 S2,1
Na1.5 O12 P3 Sb0.3 Sn1.5,1
C2 H12 Mn1 N2 O7 V2,1
Ba1 Co2 O6 Sm2,1
Fe9.216 S10,1
Fe10.07 Mo1.63 Y1.3,1
Al6.24 Li20.08 Mg11.92 Zn61.78,1
Al1 Cu4 Gd1,1
Ga1 Ho4 S9 Sb1,0
C18 H2 Mn4 Mo2 N18 O14,1
La1 Ni0.95 Zn4.05,1
Ag2 Rb2 S4 Sn1,1
Bi0.82 Fe0.6 La0.18 Mn0.4 O3,1
Gd1 Ge1 Sc0.4 Ti0.6,1
Al1 Ca1 F5,0
I2 O11 S2,0
Ca1 Cr1 O2.5,1
Ba6 F34 Mg11,0
Al1.834 Cr0.162 Mg0.995 Mn0.002 O4 Zn0.007,1
C12 O12 Os4 Se2,0
As2.74 V5,1
Mg0.21 Pt1 Yb1.79,1
Hf7.5 Mo5.5 Se1,1
Al14 O25 Sr4,0
Ca9.71 Ge0.25 Sb9.64 Yb1.29,1
Er1 Na3 O9 Si3,0
Na23 P57 Si37,1
B4 Ba2 O11 Sc2,0
Al1 Co1.5 Ge0.5 O4,1
Co0.3 Mg0.1 Mn0.6 Na0.8 O2,1
Ag1 Li1,0
In1 K3 O8 P2,1
Co0.8 Fe0.4 Ge1.8 O7 Sr2,1
P4 Se4,0
F6 Hg4 O1,0
Al1.8809 Fe0.227 Mg0.887 Mn0.0052 O4 Si0.0007 Zn0.0012,1
H2 As6 Ba2 Fe1 O13,0
Dy2 O5 V1,0
Na2.3 Ni11.7 P7,1
Cs2 N2 Tb6 Te7,0
O1 Zn0.98,1
Fe0.05 Mn0.95 S1,1
Au2 Be1,0
Ba1 F7 Ga1 Mn1,0
Ba8 Ga2 O24 Ta5.27,1
Gd1 Ge1 Pd1,1
Ba0.33 Cr0.1 La0.67 Mn0.9 O3,1
Al1.49 Ga1.51 Ni2,1
Ba1 Cu1 La0.2 Nd1.8 O5,1
In21 Pd10 Pr4,0
Ge3.36 Pr1,1
Ca0.9 Cr0.2 Cu2 O7 Sr2 Tl0.9,1
Ba2 Cu2.85 Ni0.15 O6.93 Y1,1
Co3 Ho1 P2,1
Ba1 F9 Fe2 Na1,0
Cu1.07 Mn1.93 O4,1
Dy1.14 Th0.86,1
Lu1 Ru2 Si2,0
Br0.52 Cl0.48 Na1 O3,1
Al11.04 K11 O48 Si12.96,1
Ag0.5 Al2 In0.5 Te4,1
C3 H7 N3 O5,0
Li2.5 O8 Ti3.25 Zn0.25,1
Eu1 P1 S4 Tl1,0
Pd1 V3,1
Ba6 Co25 S27,0
La2 Mn1 N1.06 O4.94 Ta1,1
La1 Ru1 Si2,0
Be0.9 Na1.8 O4 Si1.1,1
Al1 Cr1 Ti1,1
O8 Pb5 W1,0
As1 Pd1.2 Pt1.8 Sr1,1
Be13 Mg1,0
C5 Mo1 O5 P4 S3,0
La1.96 Mo1.92 O10.26 V0.06,1
Bi2 Ce1 Li3,0
Nb2 O8 Ti1 Zn1,1
Ce0.004 Fe0.008 O3 Pb0.7 Sr0.3 Ti0.988,1
Al0.05 Bi0.05 O3 Pb0.95 Ti0.95,1
C6 H6 K2 O7,0
C7 H14 Mn1 N4 O4 Pd1,0
Ga2 O12 Zn9,1
Cs3 F6 Yb1,0
Cl12 S1 Ti2,0
Mo1.21 Sb4 Ti0.79,1
  Al0.378 Cr1.536 Fe0.394 Mg0.667 Mn0.007 Ni0.004 O4 Si0.001 Ti0.002 V0.002 Zn0.002,1
